Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,347.9905,62,5,0.8300750243,1.8,1.13,1.05, $ 616.91 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,105.07068,52,3,0.8300750243,1.8,1.05,1.01, $ 166.49 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,862.1184,60,8,0.6214222859,1.8,1.13,1.01," $ 1,100.59 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2424.708,48,15,0.6214222859,1.8,1.2,1.01," $ 3,287.16 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,161.6472,20,6,0.8300750243,1.8,1.05,1.00, $ 253.60 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,308.02772,28,7,0.8300750243,1.8,1.05,1.05, $ 507.41 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,581.92992,32,9,0.6214222859,1.8,1.05,1.05, $ 717.64 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,52.08632,58,2,0.8300750243,1.8,1.13,1.10, $ 96.74 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1631.51417,43,13,0.8300750243,1.8,1.13,1.05," $ 2,892.33 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,341.03069,31,7,0.6214222859,1.8,1.13,1.02, $ 439.67 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,51.18828,57,2,0.6214222859,1.8,1.05,1.00, $ 60.12 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,416.69056,29,8,0.8300750243,1.8,1.2,1.05, $ 784.47 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,57.47456,4,8,0.6214222859,1.8,1.2,1.05, $ 81.00 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,605.05445,55,7,0.6214222859,1.8,1.2,1.10, $ 893.36 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,896.46843,33,11,0.6214222859,1.8,1.2,1.02," $ 1,227.37 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1818.531,36,15,0.6214222859,1.8,1.13,1.05," $ 2,413.50 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2731.83768,72,13,0.6214222859,1.8,1.05,1.01," $ 3,240.60 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,30.30885,15,3,0.6214222859,1.8,1.2,1.10, $ 44.75 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2200.64702,58,13,0.6214222859,1.8,1.13,1.02," $ 2,837.19 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,179.608,32,5,0.6214222859,1.8,1.2,1.01, $ 243.49 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1781.71136,31,16,0.8300750243,1.8,1.05,1.01," $ 2,823.18 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,48.49416,54,2,0.6214222859,1.8,1.05,1.01, $ 57.53 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1593.57198,42,13,0.6214222859,1.8,1.2,1.10," $ 2,352.91 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1163.85984,64,9,0.8300750243,1.8,1.2,1.01," $ 2,107.62 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,242.02178,22,7,0.6214222859,1.8,1.13,1.00, $ 305.91 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,2020.59,40,15,0.6214222859,1.8,1.05,1.02," $ 2,420.62 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,89.804,16,5,0.8300750243,1.8,1.05,1.05, $ 147.93 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,420.28272,13,12,0.6214222859,1.8,1.05,1.05, $ 518.30 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,747.16928,52,8,0.8300750243,1.8,1.2,1.10," $ 1,473.61 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,355.62384,11,12,0.6214222859,1.8,1.2,1.01, $ 482.12 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1648.80144,51,12,0.6214222859,1.8,1.2,1.02," $ 2,257.40 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,905.22432,28,12,0.6214222859,1.8,1.2,1.01," $ 1,227.21 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2011.6096,35,16,0.8300750243,1.8,1.2,1.00," $ 3,606.74 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,106.64225,19,5,0.6214222859,1.8,1.05,1.02, $ 127.76 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1907.43696,59,12,0.6214222859,1.8,1.2,1.10," $ 2,816.33 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,165.23936,46,4,0.8300750243,1.8,1.13,1.10, $ 306.88 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1928.76541,71,11,0.6214222859,1.8,1.13,1.05," $ 2,559.80 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,22.451,4,5,0.6214222859,1.8,1.13,1.00, $ 28.38 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,516.14849,19,11,0.6214222859,1.8,1.2,1.05, $ 727.45 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1892.17028,43,14,0.8300750243,1.8,1.05,1.05," $ 3,116.94 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,190.15997,7,11,0.8300750243,1.8,1.13,1.00, $ 321.06 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,96.98832,27,4,0.6214222859,1.8,1.05,1.10, $ 125.30 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,161.6472,5,12,0.6214222859,1.8,1.13,1.00, $ 204.32 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,8.9804,10,2,0.6214222859,1.8,1.05,1.01, $ 10.65 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,462.04158,42,7,0.8300750243,1.8,1.05,1.10, $ 797.36 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,800.15364,44,9,0.8300750243,1.8,1.2,1.05," $ 1,506.38 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1302.158,58,10,0.8300750243,1.8,1.2,1.00," $ 2,334.72 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1738.60544,64,11,0.6214222859,1.8,1.13,1.10," $ 2,417.31 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,154.46288,43,4,0.8300750243,1.8,1.05,1.02, $ 247.17 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1707.39855,45,13,0.8300750243,1.8,1.2,1.10," $ 3,367.43 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,44.00396,4,7,0.6214222859,1.8,1.05,1.01, $ 52.20 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,2576.25225,51,15,0.6214222859,1.8,1.13,1.10," $ 3,581.94 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,28.73728,8,4,0.6214222859,1.8,1.2,1.00, $ 38.57 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,92.94714,46,3,0.8300750243,1.8,1.13,1.02, $ 160.07 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,493.24847,13,13,0.6214222859,1.8,1.05,1.10, $ 637.25 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,600.11523,33,9,0.8300750243,1.8,1.2,1.01," $ 1,086.74 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,218.22372,27,6,0.8300750243,1.8,1.2,1.02, $ 399.09 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,26.26767,13,3,0.8300750243,1.8,1.05,1.01, $ 41.62 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,242.4708,30,6,0.8300750243,1.8,1.2,1.01, $ 439.09 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1717.5015,34,15,0.6214222859,1.8,1.2,1.10," $ 2,535.89 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,82.61968,23,4,0.6214222859,1.8,1.05,1.10, $ 106.74 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1672.15048,38,14,0.8300750243,1.8,1.2,1.01," $ 3,028.08 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1018.37736,56,9,0.8300750243,1.8,1.05,1.05," $ 1,677.56 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1379.38944,24,16,0.8300750243,1.8,1.05,1.05," $ 2,272.25 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2314.47359,61,13,0.6214222859,1.8,1.05,1.10," $ 2,990.15 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,22.451,4,5,0.8300750243,1.8,1.05,1.10, $ 38.74 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1745.34074,46,13,0.8300750243,1.8,1.13,1.05," $ 3,094.12 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,428.36508,53,6,0.8300750243,1.8,1.05,1.00, $ 672.04 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,24.24708,12,3,0.6214222859,1.8,1.2,1.10, $ 35.80 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1200.23046,66,9,0.8300750243,1.8,1.2,1.05," $ 2,259.57 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,75.43536,21,4,0.6214222859,1.8,1.2,1.00, $ 101.25 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,13.4706,15,2,0.6214222859,1.8,1.05,1.10, $ 17.40 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1099.20096,34,12,0.6214222859,1.8,1.13,1.05," $ 1,458.83 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,549.60048,68,6,0.8300750243,1.8,1.2,1.00, $ 985.41 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,968.08712,22,14,0.6214222859,1.8,1.13,1.05," $ 1,284.82 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,218.22372,12,9,0.8300750243,1.8,1.13,1.00, $ 368.44 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1874.43399,69,11,0.8300750243,1.8,1.2,1.05," $ 3,528.83 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,636.48585,35,9,0.8300750243,1.8,1.2,1.10," $ 1,255.31 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,948.55475,25,13,0.8300750243,1.8,1.2,1.10," $ 1,870.79 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,398.50525,71,5,0.8300750243,1.8,1.05,1.10, $ 687.71 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,201.16096,14,8,0.6214222859,1.8,1.2,1.05, $ 283.51 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1358.2855,50,11,0.8300750243,1.8,1.05,1.02," $ 2,173.55 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,418.26213,23,9,0.6214222859,1.8,1.2,1.00, $ 561.42 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,517.27104,64,6,0.6214222859,1.8,1.2,1.10, $ 763.75 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,113.15304,56,3,0.6214222859,1.8,1.2,1.02, $ 154.92 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,255.04336,71,4,0.6214222859,1.8,1.13,1.02, $ 328.82 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,3080.2772,70,14,0.6214222859,1.8,1.05,1.05," $ 3,798.64 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,476.85924,59,6,0.6214222859,1.8,1.2,1.00, $ 640.07 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,2068.18612,47,14,0.8300750243,1.8,1.05,1.00," $ 3,244.66 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,39.51376,11,4,0.6214222859,1.8,1.05,1.05, $ 48.73 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,303.0885,54,5,0.8300750243,1.8,1.2,1.10, $ 597.77 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,61.74025,11,5,0.8300750243,1.8,1.13,1.05, $ 109.45 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,345.52089,19,9,0.8300750243,1.8,1.2,1.10, $ 681.46 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,876.48704,61,8,0.8300750243,1.8,1.2,1.01," $ 1,587.22 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1113.79411,41,11,0.6214222859,1.8,1.2,1.00," $ 1,495.01 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,169.72956,21,6,0.6214222859,1.8,1.13,1.01, $ 216.68 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,468.77688,58,6,0.6214222859,1.8,1.05,1.02, $ 561.58 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,286.02574,26,7,0.8300750243,1.8,1.13,1.00, $ 482.92 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,16.16472,18,2,0.6214222859,1.8,1.05,1.01, $ 19.18 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1291.15701,71,9,0.8300750243,1.8,1.05,1.05," $ 2,126.90 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,198.01782,18,7,0.8300750243,1.8,1.2,1.00, $ 355.04 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1540.1386,35,14,0.6214222859,1.8,1.2,1.05," $ 2,170.65 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,78.5785,14,5,0.8300750243,1.8,1.2,1.00, $ 140.89 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,230.12275,41,5,0.8300750243,1.8,1.05,1.02, $ 368.25 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,977.06752,17,16,0.8300750243,1.8,1.2,1.02," $ 1,786.88 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,847.74976,59,8,0.6214222859,1.8,1.2,1.05," $ 1,194.81 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,185.89428,23,6,0.8300750243,1.8,1.13,1.01, $ 317.00 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,563.74461,31,9,0.8300750243,1.8,1.2,1.01," $ 1,020.88 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,136.50208,38,4,0.6214222859,1.8,1.13,1.01, $ 174.26 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,204.75312,57,4,0.6214222859,1.8,1.05,1.01, $ 242.88 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,135.37953,67,3,0.8300750243,1.8,1.05,1.05, $ 223.01 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,247.85904,69,4,0.8300750243,1.8,1.13,1.02, $ 426.85 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,905.22432,28,12,0.8300750243,1.8,1.2,1.02," $ 1,655.49 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,345.52089,19,9,0.8300750243,1.8,1.13,1.01, $ 589.20 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,589.11424,41,8,0.6214222859,1.8,1.05,1.10, $ 761.10 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1391.962,62,10,0.8300750243,1.8,1.13,1.05," $ 2,467.66 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1584.14256,36,14,0.8300750243,1.8,1.05,1.02," $ 2,534.97 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,517.27104,16,12,0.8300750243,1.8,1.05,1.00, $ 811.52 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,70.72065,35,3,0.8300750243,1.8,1.2,1.00, $ 126.80 
