Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2728.24552,62,14,0.8300750243,1.2,2.0,1.1," $ 7,133.64 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,222.71392,62,4,0.8300750243,1.7,1.7,1.3, $ 582.34 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1188.10692,27,14,0.8300750243,1.9,1.8,1.2," $ 3,106.59 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1109.30391,61,9,0.8300750243,1.0,1.6,1.8," $ 2,900.54 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,40.4118,20,3,0.6214222859,1.3,1.8,1.5, $ 79.11 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,108.66284,4,11,0.6214222859,2.0,1.5,1.3, $ 212.71 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,44.00396,49,2,0.8300750243,1.4,1.6,1.5, $ 115.06 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1907.43696,59,12,0.6214222859,1.7,1.7,1.0," $ 3,733.77 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,656.69175,13,15,0.6214222859,1.2,1.8,1.1," $ 1,285.46 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,282.8826,35,6,0.8300750243,1.5,1.0,2.0, $ 739.66 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,209.01881,19,7,0.8300750243,2.0,1.7,1.4, $ 546.53 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,101.0295,18,5,0.8300750243,1.0,1.9,1.7, $ 264.17 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,948.33024,66,8,0.8300750243,1.6,1.6,1.8," $ 2,479.63 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,417.36409,11,13,0.8300750243,1.5,1.3,1.5," $ 1,091.30 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,88.00792,8,7,0.6214222859,1.7,1.9,1.9, $ 172.27 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,122.13344,34,4,0.6214222859,1.2,1.3,1.9, $ 239.07 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1412.61692,52,11,0.6214222859,1.7,1.1,1.3," $ 2,765.17 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,2701.30432,47,16,0.8300750243,1.9,2.0,1.6," $ 7,063.20 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,923.63414,34,11,0.8300750243,1.2,1.7,1.2," $ 2,415.06 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,162.99426,6,11,0.8300750243,1.4,1.2,1.6, $ 426.19 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,3283.45875,65,15,0.8300750243,2.0,1.6,1.7," $ 8,585.38 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,834.72818,22,13,0.6214222859,1.4,1.2,1.9," $ 1,633.96 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,747.16928,13,16,0.8300750243,1.5,1.9,1.2," $ 1,953.65 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,57.47456,4,8,0.8300750243,1.3,1.0,1.3, $ 150.28 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,387.95328,48,6,0.8300750243,1.0,1.6,1.6," $ 1,014.40 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,404.118,50,6,0.6214222859,1.9,1.7,1.0, $ 791.05 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,80.8236,10,6,0.8300750243,1.7,1.2,1.6, $ 211.33 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,549.60048,68,6,0.6214222859,1.5,1.1,1.2," $ 1,075.83 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2420.2178,55,14,0.6214222859,1.8,1.0,1.0," $ 4,737.53 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,55.00495,5,7,0.6214222859,2.0,1.9,1.4, $ 107.67 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,301.74144,21,8,0.8300750243,1.1,1.8,1.3, $ 788.97 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,118.54128,33,4,0.8300750243,1.3,1.5,1.2, $ 309.95 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,25.14512,7,4,0.6214222859,1.6,1.7,1.8, $ 49.22 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,46.47357,23,3,0.6214222859,1.3,1.4,1.1, $ 90.97 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2428.30016,64,13,0.6214222859,1.9,1.3,1.5," $ 4,753.35 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3131.9145,62,15,0.6214222859,1.3,1.6,1.4," $ 6,130.66 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,183.20016,51,4,0.8300750243,1.3,1.6,1.7, $ 479.02 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,2071.10475,41,15,0.8300750243,2.0,1.0,1.8," $ 5,415.39 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1494.33856,26,16,0.8300750243,1.6,1.5,1.6," $ 3,907.30 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,68.70006,34,3,0.8300750243,1.5,1.4,1.9, $ 179.63 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,219.12176,61,4,0.6214222859,1.3,2.0,1.5, $ 428.93 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,165.23936,46,4,0.6214222859,1.8,1.6,1.2, $ 323.45 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1907.43696,59,12,0.8300750243,1.7,1.1,1.8," $ 4,987.44 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,962.69888,67,8,0.8300750243,1.2,1.4,1.6," $ 2,517.20 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1262.86875,25,15,0.8300750243,1.2,1.1,1.8," $ 3,302.07 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,965.393,43,10,0.6214222859,1.6,1.4,1.8," $ 1,889.74 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,876.48704,61,8,0.6214222859,1.5,1.1,1.9," $ 1,715.71 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2475.22275,49,15,0.6214222859,1.2,2.0,1.5," $ 4,845.20 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,129.31776,16,6,0.8300750243,1.8,1.1,1.7, $ 338.13 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,5.38824,6,2,0.6214222859,1.2,1.1,1.4, $ 10.55 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1820.10257,67,11,0.6214222859,1.1,1.7,1.0," $ 3,562.81 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,90.92655,5,9,0.8300750243,1.8,1.7,1.0, $ 237.75 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,158.05504,11,8,0.8300750243,1.3,1.6,1.9, $ 413.27 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,919.59296,16,16,0.8300750243,1.5,1.6,1.7," $ 2,404.49 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,538.824,24,10,0.8300750243,1.6,1.9,1.4," $ 1,408.88 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,3793.32096,66,16,0.8300750243,1.5,2.0,1.0," $ 9,918.53 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,3030.885,60,15,0.6214222859,1.4,2.0,1.4," $ 5,932.90 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,280.6375,50,5,0.6214222859,1.2,2.0,1.6, $ 549.34 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1010.295,20,15,0.6214222859,1.5,1.6,1.7," $ 1,977.63 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,44.00396,49,2,0.8300750243,1.1,1.3,1.8, $ 115.06 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,517.27104,64,6,0.8300750243,1.4,1.6,1.5," $ 1,352.53 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,381.89151,21,9,0.6214222859,1.6,1.2,1.8, $ 747.55 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2112.19008,48,14,0.6214222859,1.7,1.4,1.0," $ 4,134.57 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1313.3835,26,15,0.6214222859,1.9,1.7,1.1," $ 2,570.92 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1228.51872,38,12,0.6214222859,1.7,1.7,1.3," $ 2,404.80 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,2643.82976,46,16,0.8300750243,1.4,1.2,1.3," $ 6,912.92 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2020.59,40,15,0.6214222859,1.5,1.1,1.1," $ 3,955.26 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,230.12275,41,5,0.8300750243,1.8,1.7,1.6, $ 601.71 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,161.6472,20,6,0.6214222859,1.8,1.6,1.5, $ 316.42 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,220.0198,20,7,0.8300750243,1.1,1.9,1.9, $ 575.29 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,16.16472,8,3,0.8300750243,1.3,2.0,1.3, $ 42.27 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,2241.50784,39,16,0.8300750243,1.5,1.7,1.6," $ 5,860.95 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1232.11088,28,14,0.8300750243,1.3,1.9,1.9," $ 3,221.65 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,404.118,18,10,0.8300750243,1.2,1.3,1.3," $ 1,056.66 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,436.44744,24,9,0.8300750243,1.9,1.5,1.7," $ 1,141.19 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2356.45696,41,16,0.6214222859,1.7,1.7,1.4," $ 4,612.72 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,82.84419,41,3,0.8300750243,1.7,1.5,1.9, $ 216.62 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1549.119,69,10,0.8300750243,1.5,2.0,1.1," $ 4,050.54 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,217.32568,8,11,0.8300750243,1.3,1.9,1.7, $ 568.25 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,196.44625,35,5,0.6214222859,1.9,1.7,1.6, $ 384.54 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1584.14256,49,12,0.6214222859,1.7,1.9,1.9," $ 3,100.93 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2816.25344,49,16,0.6214222859,1.7,1.1,2.0," $ 5,512.76 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,215.5296,15,8,0.8300750243,1.9,1.4,1.7, $ 563.55 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,57.47456,4,8,0.6214222859,1.3,2.0,1.3, $ 112.51 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1629.9426,60,11,0.6214222859,1.8,1.0,1.4," $ 3,190.58 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1066.87152,33,12,0.8300750243,1.5,1.0,1.3," $ 2,789.59 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,61.06672,17,4,0.8300750243,1.6,1.2,1.6, $ 159.67 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2988.67712,52,16,0.6214222859,1.1,1.8,1.9," $ 5,850.28 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,344.84736,24,8,0.6214222859,1.2,1.3,1.7, $ 675.03 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,105.07068,13,6,0.6214222859,1.0,1.2,1.2, $ 205.67 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,135.82855,5,11,0.8300750243,1.7,2.0,1.6, $ 355.16 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,624.81133,23,11,0.6214222859,1.2,1.4,1.7," $ 1,223.06 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,165.01485,15,7,0.8300750243,2.0,1.5,2.0, $ 431.47 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,253.02277,23,7,0.6214222859,1.5,1.1,1.8, $ 495.29 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,937.55376,29,12,0.8300750243,1.6,1.3,1.5," $ 2,451.46 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2069.08416,36,16,0.8300750243,1.7,1.7,1.1," $ 5,410.11 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,301.74144,21,8,0.6214222859,1.8,1.7,1.3, $ 590.65 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,133.35894,66,3,0.8300750243,1.1,1.1,1.4, $ 348.70 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,336.765,60,5,0.8300750243,1.3,2.0,1.2, $ 880.55 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1005.13127,37,11,0.6214222859,1.4,1.6,1.0," $ 1,967.52 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,689.69472,12,16,0.8300750243,1.7,1.9,1.6," $ 1,803.37 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,420.28272,52,6,0.6214222859,1.2,1.1,2.0, $ 822.70 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2552.22968,58,14,0.6214222859,1.4,1.9,1.0," $ 4,995.94 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,99.00891,9,7,0.6214222859,1.8,1.8,1.9, $ 193.81 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3218.57536,56,16,0.8300750243,2.0,1.6,1.8," $ 8,415.73 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,94.96773,47,3,0.8300750243,1.3,1.4,1.2, $ 248.32 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1214.15008,32,13,0.8300750243,1.3,1.8,1.6," $ 3,174.68 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2121.6195,42,15,0.8300750243,1.9,1.8,1.1," $ 5,547.48 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,202.059,4,15,0.8300750243,1.8,1.4,1.8, $ 528.33 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,121.01089,11,7,0.8300750243,1.1,1.1,2.0, $ 316.41 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,32.32944,4,6,0.8300750243,1.5,1.7,1.7, $ 84.53 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1018.37736,56,9,0.6214222859,1.9,1.8,1.8," $ 1,993.45 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,254.59434,14,9,0.8300750243,1.8,1.8,1.6, $ 665.70 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,33.22748,37,2,0.6214222859,1.2,1.9,1.5, $ 65.04 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,75.43536,21,4,0.6214222859,1.5,1.2,1.7, $ 147.66 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,707.2065,14,15,0.8300750243,1.4,1.3,1.9," $ 1,849.16 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,396.03564,36,7,0.6214222859,1.5,1.2,1.2, $ 775.23 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,57.47456,64,2,0.8300750243,1.8,1.3,1.3, $ 150.28 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,8.9804,10,2,0.6214222859,1.1,1.3,1.5, $ 17.58 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,59.27064,66,2,0.6214222859,1.1,1.7,1.4, $ 116.02 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,3030.885,60,15,0.8300750243,2.0,1.7,1.7," $ 7,924.97 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,380.31994,14,11,0.8300750243,1.2,1.6,1.6, $ 994.44 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2376.21384,54,14,0.6214222859,1.5,2.0,1.5," $ 4,651.39 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,963.82143,53,9,0.6214222859,1.6,1.4,1.4," $ 1,886.66 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,101.0295,50,3,0.6214222859,1.5,1.2,1.5, $ 197.76 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,187.01683,17,7,0.8300750243,1.1,1.6,1.7, $ 489.00 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2162.70483,57,13,0.6214222859,1.9,1.7,1.3," $ 4,233.45 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1055.197,47,10,0.8300750243,1.6,1.2,1.3," $ 2,759.06 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1839.18592,32,16,0.8300750243,1.2,1.9,1.8," $ 4,808.99 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1711.43973,63,11,0.8300750243,2.0,1.0,1.4," $ 4,474.96 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,64.65888,32,3,0.6214222859,1.8,1.9,1.1, $ 126.57 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1842.77808,57,12,0.8300750243,1.1,1.7,1.3," $ 4,818.38 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,308.02772,28,7,0.6214222859,1.9,1.4,1.3, $ 602.96 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,600.11523,33,9,0.8300750243,1.2,1.1,1.5," $ 1,569.14 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1551.81312,48,12,0.8300750243,1.6,1.6,1.2," $ 4,057.58 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,72.74124,36,3,0.6214222859,1.4,1.5,1.9, $ 142.39 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,2731.83768,72,13,0.6214222859,1.5,1.4,1.8," $ 5,347.52 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,12.12354,6,3,0.8300750243,1.1,1.1,2.0, $ 31.70 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1765.77115,65,11,0.8300750243,1.9,1.5,1.0," $ 4,617.03 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,111.13245,55,3,0.8300750243,2.0,1.5,1.4, $ 290.58 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,792.07128,18,14,0.8300750243,1.4,1.3,1.2," $ 2,071.06 "
